Ano,Perfil da Carga,Grupo de Mercadoria (SH2),País de Origem,UF de Origem,Cidade de Origem,Instalação de Origem,País de Destino,UF de Destino,Cidade de Destino,Instalação de Destino,TKU (t x km)
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,AM,Manaus,Porto Chibatão,1066924276.942
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,637800727.4826599
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,142421149.1592401
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,RJ,Itaguaí,Itaguaí,23612431.24040001
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,SP,Guarujá,Santos,16990841.80291723
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,PR,Paranaguá,Paranaguá,14126759.98428
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,RS,Rio Grande,Rio Grande,11034927.04258
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,PA,Barcarena,Vila do Conde,8854335.615999999
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,Brasil,SC,Itapoá,Porto Itapoá Terminais Portuários,3319.268
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SC,São Francisco do Sul,São Francisco do Sul,Brasil,BA,Salvador,Salvador,212407283.5789501
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,AM,Manaus,Porto Chibatão,5078241178.226243
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,PE,Ipojuca,Suape,2113501987.326243
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,2019596899.426384
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,AM,Manaus,Super Terminais Comércio e Indústria,1440928110.5856
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,BA,Salvador,Salvador,560110725.8504997
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,ES,Vitória,Vitória,544229108.41005
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,PA,Barcarena,Vila do Conde,144155087.9111997
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,SC,Itapoá,Porto Itapoá Terminais Portuários,121638865.6153599
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,PR,Paranaguá,Paranaguá,110197282.95072
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,SC,Itajaí,Itajaí,109813021.83872
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,SC,Navegantes,Portonave - Terminais Portuários de Navegantes,84721232.28328133
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,RS,Rio Grande,Rio Grande,48711900.58670001
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,RJ,Itaguaí,Itaguaí,42221160.87339997
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,21216413.3312
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,SC,Imbituba,Imbituba,10053350.6054
2025,Carga Conteinerizada,CT-Contêineres,Brasil,SP,Guarujá,Santos,Brasil,RS,Triunfo,Terminal Santa Clara,224757.5232
2025,Carga Conteinerizada,CT-Contêineres,-,-,-,-,-,-,-,-,0
2025,Carga Geral,01-Animais vivos,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"02-Carnes e miudezas, comestíveis",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"03-Peixes e crustáceos, moluscos e outros invertebrados aquáticos",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"07-Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.",-,-,-,-,-,-,-,-,0
2025,Carga Geral,08-Frutas; cascas de frutos cítricos e de melões,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"09-Café, chá, mate e especiarias",-,-,-,-,-,-,-,-,0
2025,Carga Geral,10-Cereais,-,-,-,-,-,-,-,-,0
2025,Carga Geral,11-Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"12-Sementes e frutos oleaginosos; grãos, sementes e frutos diversos; plantas industriais ou medicinais; palhas e forragens",-,-,-,-,-,-,-,-,0
2025,Carga Geral,15-Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,-,-,-,-,-,-,-,-,0
2025,Carga Geral,17-Açúcares e produtos de confeitaria,-,-,-,-,-,-,-,-,0
2025,Carga Geral,18-Cacau e suas preparações,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"19-Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"20-Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"22-Bebidas, líquidos alcoólicos e vinagres",-,-,-,-,-,-,-,-,0
2025,Carga Geral,23-Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Brasil,PE,Fernando de Noronha,Porto de Santo Antônio (IP4 Fernando de Noronha),Brasil,PE,Recife,Recife,2271429.747599999
2025,Carga Geral,23-Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"25-Sal; enxofre; terras e pedras; gesso, cal e cimento",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"26-Minerios, escórias e cinzas",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PA,Barcarena,Vila do Conde,15521959.3916
2025,Carga Geral,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"28-Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",-,-,-,-,-,-,-,-,0
2025,Carga Geral,29-Produtos químicos orgânicos,-,-,-,-,-,-,-,-,0
2025,Carga Geral,31-Adubos (fertilizantes),-,-,-,-,-,-,-,-,0
2025,Carga Geral,32-Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"34-Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp",-,-,-,-,-,-,-,-,0
2025,Carga Geral,35-Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,-,-,-,-,-,-,-,-,0
2025,Carga Geral,38-Produtos diversos das indústrias químicas,Brasil,CE,Fortaleza,Fortaleza,Brasil,AM,Manaus,Porto Chibatão,478770435.2172
2025,Carga Geral,38-Produtos diversos das indústrias químicas,-,-,-,-,-,-,-,-,0
2025,Carga Geral,39-Plásticos e suas obras,-,-,-,-,-,-,-,-,0
2025,Carga Geral,40-Borracha e suas obras,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"41-Peles, exceto as peles com pelo, e couros",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"42-Obras de couro; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"44-Madeira, carvão vegetal e obras de madeira",-,-,-,-,-,-,-,-,0
2025,Carga Geral,47-Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Brasil,BA,Belmonte,TUP TMB - Terminal Marítimo de Belmonte,Brasil,ES,Aracruz,Portocel - Terminal Especializado de Barra do Riacho,523250595.5599998
2025,Carga Geral,47-Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Brasil,ES,Vitória,Vitória,Brasil,SC,São Francisco do Sul,São Francisco do Sul,12173810.13618
2025,Carga Geral,47-Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"48-Papel e cartão; obras de pasta de celulose, de papel ou de cartão",Brasil,SP,Guarujá,Santos,Brasil,PE,Recife,Recife,55568150.575
2025,Carga Geral,"48-Papel e cartão; obras de pasta de celulose, de papel ou de cartão",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"49-Livros, jornais, gravuras e outros produtos das indústrias gráficas; textos manuscritos ou datilografados, planos e plantas",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"55-Fibras sintéticas ou artificiais, descontínuas",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"56-Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"59-Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"61-Vestuário e seus acessórios, de malha",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"63-Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"68-Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes",-,-,-,-,-,-,-,-,0
2025,Carga Geral,70-Vidro e suas obras,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,Brasil,SP,Cubatão,Terminal Marítimo Privativo de Cubatão - TMPC,970163062.89684
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,Brasil,ES,Vitória,Terminal Marítimo Alfandegado Privativo de Uso Misto de Praia Mole,639304944.46229
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,Brasil,RJ,Itaguaí,Itaguaí,255408422.11189
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,ES,Vitória,Terminal de Praia Mole,Brasil,ES,Vitória,Terminal Marítimo Alfandegado Privativo de Uso Misto de Praia Mole,31758.347
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,ES,Vitória,Vitória,Brasil,SC,São Francisco do Sul,São Francisco do Sul,3231016870.663052
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,ES,Vitória,Vitória,Brasil,AM,Manaus,Super Terminais Comércio e Indústria,142277059.9894
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,ES,Vitória,Vitória,Brasil,SC,Itajaí,Teporti,43501616.8268
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,RJ,Angra dos Reis,Angra dos Reis,Brasil,ES,Vitória,Vitória,56304
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,RJ,Niterói,Niterói,Brasil,ES,Vitória,Vitória,132655.164
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,ES,Vitória,Vitória,862043.9843000001
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,RJ,São João da Barra,Porto do Açu - Terminal de Minério,Brasil,ES,Vitória,Vitória,45326
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,RJ,São João da Barra,Porto do Açu - Terminal TMULT e TCAR,Brasil,ES,Vitória,Vitória,51331.695
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SC,Itajaí,Itajaí,Brasil,PE,Ipojuca,Suape,187762556.1021
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SC,Itajaí,Teporti,Brasil,PE,Ipojuca,Suape,65450349.04800002
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SC,São Francisco do Sul,São Francisco do Sul,Brasil,ES,Serra,Terminal de Barcaças Oceânicas,87482148.44607997
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SP,Guarujá,Santos,Brasil,AM,Manaus,Porto Chibatão,356774857.5310401
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SP,Guarujá,Santos,Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,200052660.087
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SP,Guarujá,Santos,Brasil,PE,Recife,Recife,53978359.673
2025,Carga Geral,"72-Ferro fundido, ferro e aço",Brasil,SP,Guarujá,Santos,Brasil,RJ,Itaguaí,Itaguaí,12690822.1252
2025,Carga Geral,"72-Ferro fundido, ferro e aço",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,ES,Aracruz,Portocel - Terminal Especializado de Barra do Riacho,Brasil,RJ,São João da Barra,TERMINAL TECHNIPFMC DO BRASIL,41300.28
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,ES,Vitória,Terminal de Praia Mole,Brasil,AM,Manaus,Super Terminais Comércio e Indústria,124035922.0084
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,ES,Vitória,Vitória,Brasil,RJ,São João da Barra,TERMINAL TECHNIPFMC DO BRASIL,307990.17
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,ES,Vitória,Vitória,Brasil,RJ,Angra dos Reis,Angra dos Reis,95508.45
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,Niterói,Estaleiro Renave,Brasil,RJ,Angra dos Reis,Angra dos Reis,0
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,Niterói,Niterói,Brasil,RJ,São João da Barra,Terminal Nov Flexibles,3651.712
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,SP,Guarujá,Base Logística de Dutos,1012262.84288
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RJ,São João da Barra,Terminal Nov Flexibles,571020.9759600001
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,São João da Barra,Porto do Açu - Terminal TMULT e TCAR,Brasil,RJ,São João da Barra,TERMINAL TECHNIPFMC DO BRASIL,1389829.3
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,São João da Barra,Porto do Açu - Terminal TMULT e TCAR,Brasil,RJ,São João da Barra,Terminal Nov Flexibles,276773.3
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,São João da Barra,TUP ALISEO,Brasil,RJ,São João da Barra,TERMINAL TECHNIPFMC DO BRASIL,1581
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,RJ,São João da Barra,TUP ALISEO,Brasil,RJ,São João da Barra,Terminal Nov Flexibles,533.1
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,SP,Guarujá,Santos,Brasil,AM,Manaus,Porto Chibatão,137386678.12816
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",Brasil,SP,Guarujá,Santos,Brasil,CE,Fortaleza,Fortaleza,12981208.1175
2025,Carga Geral,"73-Obras de ferro fundido, ferro ou aço",-,-,-,-,-,-,-,-,0
2025,Carga Geral,74-Cobre e suas obras,-,-,-,-,-,-,-,-,0
2025,Carga Geral,75-Níquel e suas obras,-,-,-,-,-,-,-,-,0
2025,Carga Geral,76-Alumínio e suas obras,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"82-Ferramentas, artefatos de cutelaria e talheres, e suas partes, de metais comuns",-,-,-,-,-,-,-,-,0
2025,Carga Geral,83-Obras diversas de metais comuns,Brasil,ES,Vitória,Vitória,Brasil,RJ,São João da Barra,TERMINAL TECHNIPFMC DO BRASIL,270142.96
2025,Carga Geral,83-Obras diversas de metais comuns,Brasil,RJ,Angra dos Reis,Angra dos Reis,Brasil,ES,Vitória,Vitória,93214.40000000001
2025,Carga Geral,83-Obras diversas de metais comuns,Brasil,RJ,Niterói,Niterói,Brasil,ES,Vitória,Vitória,212.08512
2025,Carga Geral,83-Obras diversas de metais comuns,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RJ,São João da Barra,Terminal Nov Flexibles,1421897.336
2025,Carga Geral,83-Obras diversas de metais comuns,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,CE,Fortaleza,Fortaleza,Brasil,BA,Maragogipe,TUP Enseada Naval,0
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,ES,-,Barra do Riacho,Brasil,ES,Vitória,Vitória,6592.9464
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,MA,São Luís,Itaqui,Brasil,PB,Cabedelo,Cabedelo,846285.7799999999
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,Brasil,MA,São Luís,Itaqui,0
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,RJ,Angra dos Reis,Angra dos Reis,Brasil,ES,Vitória,Vitória,201380.64
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,RJ,Niterói,Niterói,Brasil,ES,Vitória,Vitória,1421923.15758
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,ES,Vitória,Vitória,607267.9094
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,RJ,São João da Barra,Porto do Açu - Terminal de Minério,Brasil,ES,Vitória,Vitória,251258.78862
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,RJ,São João da Barra,Porto do Açu - Terminal TMULT e TCAR,Brasil,ES,Vitória,Vitória,1991860.58846
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,SP,Guarujá,Santos,Brasil,ES,Vitória,Vitória,544004.307
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Brasil,SP,Guarujá,Santos,Brasil,PR,Paranaguá,Paranaguá,8865.516240000001
2025,Carga Geral,"84-Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,Brasil,RS,Rio Grande,Rio Grande,376416.7820999999
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Brasil,CE,São Gonçalo do Amarante,Terminal Portuário do Pecém,Brasil,CE,Fortaleza,Fortaleza,66748.88220000001
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Brasil,ES,Vitória,Vitória,Brasil,RJ,Angra dos Reis,Angra dos Reis,307960.98353
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Brasil,PE,Ipojuca,Suape,Brasil,RS,Rio Grande,Rio Grande,801877.9320000001
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Brasil,RJ,Itaguaí,Itaguaí,Brasil,PA,Barcarena,Vila do Conde,2302579.7068
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Brasil,RJ,Itaguaí,Itaguaí,Brasil,PA,Belém,Belém,984903.5679999999
2025,Carga Geral,"85-Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"86-Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de comunicação",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Brasil,CE,Fortaleza,Fortaleza,Brasil,BA,Maragogipe,TUP Enseada Naval,0
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Brasil,PE,Ipojuca,Suape,Brasil,PR,Paranaguá,Paranaguá,2606841.56936
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Brasil,PE,Ipojuca,Suape,Brasil,ES,Vitória,Vitória,262713.62026
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Brasil,PE,Ipojuca,Suape,Brasil,SP,Guarujá,Santos,85465.13219999999
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Brasil,SP,Guarujá,Santos,Brasil,ES,Vitória,Vitória,432651.4006499999
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Brasil,SP,Guarujá,Santos,Brasil,PR,Paranaguá,Paranaguá,383.4122400000001
2025,Carga Geral,"87-Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"88-Aeronaves e aparelhos espaciais, e suas partes",-,-,-,-,-,-,-,-,0
2025,Carga Geral,89-Embarcações e estruturas flutuantes,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"90-Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"94-Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",-,-,-,-,-,-,-,-,0
2025,Carga Geral,"95-Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",-,-,-,-,-,-,-,-,0
2025,Carga Geral,96-Obras diversas,-,-,-,-,-,-,-,-,0
2025,Carga Geral,"97-Objetos de arte, de coleção e antiguidades",-,-,-,-,-,-,-,-,0
2025,Carga Geral,99-Transações especiais,Brasil,SP,Guarujá,Santos,Brasil,SP,Santos,DP World Santos,1.0582
2025,Carga Geral,99-Transações especiais,-,-,-,-,-,-,-,-,0
2025,Carga Geral,AF-Água de formação,-,-,-,-,-,-,-,-,0
2025,Carga Geral,CA-Carga de Apoio,Brasil,BA,Salvador,Salvador,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,202475.9532
2025,Carga Geral,CA-Carga de Apoio,Brasil,ES,Vitória,Vitória,Brasil,RJ,Angra dos Reis,Angra dos Reis,115317.61
2025,Carga Geral,CA-Carga de Apoio,Brasil,ES,Vitória,Vitória,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,118.3873
2025,Carga Geral,CA-Carga de Apoio,Brasil,Indeterminado,-,Terminais Interiores,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,9431980
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,-,A.D.S. Reparos Navais,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,8183.983999999996
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Angra dos Reis,Angra dos Reis,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,34514349.58502997
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Macaé,Porto Engenheiro Zephyrino Lavanère Machado Filho,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,148188.348
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Niterói,Niterói,Brasil,ES,Vitória,Vitória,42967.6296
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Niterói,Niterói,Brasil,RJ,Niterói,Subsea 7 do Brasil Serviços LTDA,0
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,ES,Vitória,Vitória,5242357.317
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RJ,Niterói,Subsea 7 do Brasil Serviços LTDA,492.78
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RJ,Itaguaí,Itaguaí,3.503430000000001
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,São João da Barra,Porto do Açu - Terminal de Minério,Brasil,ES,Vitória,Vitória,941139.5455400001
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,São João da Barra,Porto do Açu - Terminal TMULT e TCAR,Brasil,ES,Vitória,Vitória,203967
2025,Carga Geral,CA-Carga de Apoio,Brasil,RJ,São João da Barra,Porto do Açu - Terminal TMULT e TCAR,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,48879.30627999999
2025,Carga Geral,CA-Carga de Apoio,Brasil,SP,Guarujá,Santos,Brasil,RJ,Niterói,Subsea 7 do Brasil Serviços LTDA,10683.0342
2025,Carga Geral,CA-Carga de Apoio,Brasil,SP,Guarujá,Santos,Brasil,RJ,Rio de Janeiro,Rio de Janeiro,8096.9955
